http://linkedgeodata.org/triplify/node823942321 	"Santa Cruz" 	"Rua Severiano das Chagas" 	-22.9157 	-43.6798
http://linkedgeodata.org/triplify/node823942456 	"Vicente De Carvalho" 	"Rua Itapuã" 	-22.8564 	-43.3136
http://linkedgeodata.org/triplify/node823943634 	"Penha" 	"Rua Santa Camila Pia" 	-22.8376 	-43.2666
http://linkedgeodata.org/triplify/node823943768 	"Vicente de Carvalho" 	"Avenida Pastor Martin Luther King" 	-22.8588 	-43.3091
http://linkedgeodata.org/triplify/node823943966 	"Campo Grande" 	"Rua Xavier Marques" 	-22.9008 	-43.5505
http://linkedgeodata.org/triplify/node823944133 	"Coelho Neto" 	"Praça Zuinara" 	-22.8386 	-43.3432
http://linkedgeodata.org/triplify/node823944161 	"Benfica" 	"Rua Ademar Cerpa" 	-22.8893 	-43.2422
http://linkedgeodata.org/triplify/node823945134 	"Jacarepaguá" 	"Rua Zumba" 	-22.9517 	-43.3782
http://linkedgeodata.org/triplify/node823945468 	"Cosmos" 	"Rua Coremas" 	-22.8889 	-43.6046
http://linkedgeodata.org/triplify/node823945694 	"Vicente de Carvalho" 	"Rua Carneiro de Mendonça" 	-22.8603 	-43.3184
http://linkedgeodata.org/triplify/node823945756 	"Campo Grande" 	"Rua Barcelos Domingos" 	-22.8977 	-43.5586
http://linkedgeodata.org/triplify/node3287849679 	"Leblon" 	"Rua Dias Ferreira" 	-22.9821 	-43.2245
http://linkedgeodata.org/triplify/node3288872874 	"Botafogo" 	"Rua Muniz Barreto" 	-22.9488 	-43.1841
http://linkedgeodata.org/triplify/node3325185439 	"Vila Isabel" 	"Rua Oito de Dezembro" 	-22.9119 	-43.2432
http://linkedgeodata.org/triplify/node3325443827 	"Flamengo" 	"Avenida Rui Barbosa" 	-22.9418 	-43.1737
http://linkedgeodata.org/triplify/node3347085709 	"Campo Grande" 	"Avenida Manuel Caldeira de Alvarenga" 	-22.8995 	-43.5787
http://linkedgeodata.org/triplify/node3524226294 	"Laranjeiras" 	"Rua Alice" 	-22.9354 	-43.1933
http://linkedgeodata.org/triplify/node3524226295 	"Laranjeiras" 	"Rua Alice" 	-22.9361 	-43.1908
http://linkedgeodata.org/triplify/node427855384 	"Catete" 	"Rua Bento Lisboa" 	-22.9254 	-43.1793
http://linkedgeodata.org/triplify/node3753528499 	"Centro" 	"Rua do Ouvidor" 	-22.9031 	-43.177
http://linkedgeodata.org/triplify/node3753528500 	"Centro" 	"Rua do Ouvidor" 	-22.903 	-43.1769
http://linkedgeodata.org/triplify/node3753528503 	"Centro" 	"Rua do Carmo" 	-22.9029 	-43.1766
http://linkedgeodata.org/triplify/node3360247974 	"Jacarepaguá" 	"Rua Aroazes" 	-22.9711 	-43.3895
http://linkedgeodata.org/triplify/node3360247975 	"Jacarepaguá" 	"Rua Aroazes" 	-22.9709 	-43.3972
http://linkedgeodata.org/triplify/node3307795787 	"Centro" 	"Praça Quinze de Novembro" 	-22.9031 	-43.1745
http://linkedgeodata.org/triplify/node431013592 	"Catete" 	"Rua do Catete" 	-22.9257 	-43.1765
